timestamp,ticker,title,status,market_type,event_start_time,yes_bid,yes_ask,no_bid,no_ask,liquidity_dollars,volume_24h,odds_home_team,odds_away_team,odds_start_time,odds_market_type,odds_team,odds_price,odds_point,odds_last_fetch_time
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14WEBBRAD-RAD,Gardner-Webb at Radford Winner?,active,binary,,0.82,0.86,0.14,0.18,797148.12,902.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14PROVBUT-PROV,Providence at Butler Winner?,active,binary,,0.37,0.38,0.62,0.63,1425483.93,44.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14PROVBUT-BUT,Providence at Butler Winner?,active,binary,,0.61,0.66,0.34,0.39,1425415.32,41.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14AMERNAVY-NAVY,American at Navy Winner?,active,binary,,0.94,0.96,0.04,0.06,572765.84,1193.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14AMERNAVY-AMER,American at Navy Winner?,active,binary,,0.04,0.06,0.94,0.96,569510.83,2361.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14BGSUWMU-WMU,Bowling Green at Western Michigan Winner?,active,binary,,0.31,0.37,0.63,0.69,1478003.82,167.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14BGSUWMU-BGSU,Bowling Green at Western Michigan Winner?,active,binary,,0.63,0.69,0.31,0.37,1477905.78,60.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14PRESCUS-SCUS,Presbyterian at USC Upstate Winner?,active,binary,,0.82,0.87,0.13,0.18,589717.39,6.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14PRESCUS-PRE,Presbyterian at USC Upstate Winner?,active,binary,,0.15,0.17,0.83,0.85,589218.19,309.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14MARQHALL-MARQ,Marquette at Seton Hall Winner?,active,binary,,0.33,0.37,0.63,0.67,1724127.7,1150.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14MARQHALL-HALL,Marquette at Seton Hall Winner?,active,binary,,0.62,0.69,0.31,0.38,1724759.16,611.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14NIUTOL-TOL,Northern Illinois at Toledo Winner?,active,binary,,0.94,0.96,0.04,0.06,722704.94,1006.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14NIUTOL-NIU,Northern Illinois at Toledo Winner?,active,binary,,0.05,0.07,0.93,0.95,723846.48,2545.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14WINLONG-WIN,Winthrop at Longwood Winner?,active,binary,,0.08,0.1,0.9,0.92,521995.7,2439.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14WINLONG-LONG,Winthrop at Longwood Winner?,active,binary,,0.9,0.92,0.08,0.1,522317.47,579.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14TCUWVU-WVU,TCU at West Virginia Winner?,active,binary,,0.44,0.45,0.55,0.56,1709752.21,934.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14TCUWVU-TCU,TCU at West Virginia Winner?,active,binary,,0.55,0.58,0.42,0.45,1709989.79,2373.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14OHIOKENT-OHIO,Ohio at Kent St. Winner?,active,binary,,0.29,0.35,0.65,0.71,1477577.87,5319.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14OHIOKENT-KENT,Ohio at Kent St. Winner?,active,binary,,0.65,0.69,0.31,0.35,1478358.77,724.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14EMUMOH-MOH,Eastern Michigan at Miami (OH) Winner?,active,binary,,0.82,0.86,0.14,0.18,823310.55,13.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14EMUMOH-EMU,Eastern Michigan at Miami (OH) Winner?,active,binary,,0.13,0.18,0.82,0.87,822334.71,231.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14LCHIGMU-LCHI,Loyola Chicago at George Mason Winner?,active,binary,,0.04,0.05,0.95,0.96,721959.83,6666.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14LCHIGMU-GMU,Loyola Chicago at George Mason Winner?,active,binary,,0.95,0.96,0.04,0.05,720303.82,1463.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14CINUCF-UCF,Cincinnati at UCF Winner?,active,binary,,0.52,0.56,0.44,0.48,1543509.75,304.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14CINUCF-CIN,Cincinnati at UCF Winner?,active,binary,,0.44,0.48,0.52,0.56,1543071.52,465.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14PFWGB-PFW,Purdue Fort Wayne at Green Bay Winner?,active,binary,,0.14,0.19,0.81,0.86,1498527.44,1004.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14PFWGB-GB,Purdue Fort Wayne at Green Bay Winner?,active,binary,,0.81,0.86,0.14,0.19,1499498.44,1483.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14PSUOSU-PSU,Penn St. at Ohio St. Winner?,active,binary,,0.04,0.06,0.94,0.96,1025535.87,60639.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14PSUOSU-OSU,Penn St. at Ohio St. Winner?,active,binary,,0.96,0.97,0.03,0.04,1021467.55,8804.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14GASOGAST-GAST,Georgia Southern at Georgia St. Winner?,active,binary,,0.15,0.18,0.82,0.85,1299694.78,1435.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14GASOGAST-GASO,Georgia Southern at Georgia St. Winner?,active,binary,,0.81,0.86,0.14,0.19,1300829.3,2305.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14BUFFBALL-BUFF,Buffalo at Ball St. Winner?,active,binary,,0.03,0.04,0.96,0.97,801181.35,20803.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14BUFFBALL-BALL,Buffalo at Ball St. Winner?,active,binary,,0.95,0.97,0.03,0.05,798014.67,13597.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14CHSOUNCA-UNCA,Charleston Southern at UNC Asheville Winner?,active,binary,,0.51,0.72,0.28,0.49,1333886.75,1754.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14CHSOUNCA-CHSO,Charleston Southern at UNC Asheville Winner?,active,binary,,0.26,0.49,0.51,0.74,1333227.66,1658.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14APPODU-ODU,Appalachian St. at Old Dominion Winner?,active,binary,,0.54,0.58,0.42,0.46,1374022.59,445.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14APPODU-APP,Appalachian St. at Old Dominion Winner?,active,binary,,0.42,0.46,0.54,0.58,1374653.67,258.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14CANNIAG-NIAG,Canisius at Niagara Winner?,active,binary,,0.29,0.39,0.61,0.71,1342456.42,31311.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14CANNIAG-CAN,Canisius at Niagara Winner?,active,binary,,0.62,0.68,0.32,0.38,1346442.57,24804.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14URIVCU-VCU,Rhode Island at VCU Winner?,active,binary,,0.08,0.09,0.91,0.92,860017.15,31258.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14URIVCU-URI,Rhode Island at VCU Winner?,active,binary,,0.89,0.9,0.1,0.11,861897.95,24921.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14BULEH-LEH,Boston University at Lehigh Winner?,active,binary,,0.83,0.92,0.08,0.17,915870.52,8507.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14BULEH-BU,Boston University at Lehigh Winner?,active,binary,,0.11,0.15,0.85,0.89,916797.4,17113.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14JOESSBON-SBON,Saint Joseph's at St. Bonaventure Winner?,active,binary,,0.62,0.69,0.31,0.38,1211253.88,86516.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14JOESSBON-JOES,Saint Joseph's at St. Bonaventure Winner?,active,binary,,0.32,0.39,0.61,0.68,1203503.33,34027.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14MILWNKU-NKU,Milwaukee at Northern Kentucky Winner?,active,binary,,0.82,0.9,0.1,0.18,586769.79,6736.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14MILWNKU-MILW,Milwaukee at Northern Kentucky Winner?,active,binary,,0.11,0.2,0.8,0.89,585425.82,12348.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14GWDUQ-GW,George Washington at Duquesne Winner?,active,binary,,0.54,0.55,0.45,0.46,1161386.43,10035.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14GWDUQ-DUQ,George Washington at Duquesne Winner?,active,binary,,0.49,0.5,0.5,0.51,1156744.65,6321.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14LAFBUCK-LAF,Lafayette at Bucknell Winner?,active,binary,,0.87,0.88,0.12,0.13,780071.18,457422.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14LAFBUCK-BUCK,Lafayette at Bucknell Winner?,active,binary,,0.13,0.14,0.86,0.87,815220.81,363518.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14HCARMY-HC,Holy Cross at Army Winner?,active,binary,,0.0,0.01,0.99,1.0,850644.17,180080.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14HCARMY-ARMY,Holy Cross at Army Winner?,active,binary,,0.99,1.0,0.0,0.01,847724.74,172588.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14UNMSDSU-UNM,New Mexico at San Diego St. Winner?,finalized,binary,,0.0,1.0,0.0,1.0,0.0,253902.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14UNMSDSU-SDSU,New Mexico at San Diego St. Winner?,finalized,binary,,0.0,1.0,0.0,1.0,0.0,421213.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14USMTXST-USM,Southern Miss at Texas St. Winner?,finalized,binary,,0.0,1.0,0.0,1.0,0.0,42913.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14USMTXST-TXST,Southern Miss at Texas St. Winner?,finalized,binary,,0.0,1.0,0.0,1.0,0.0,43021.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14SIESHU-SIE,Siena at Sacred Heart Winner?,finalized,binary,,0.0,1.0,0.0,1.0,0.0,47591.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14SIESHU-SHU,Siena at Sacred Heart Winner?,finalized,binary,,0.0,1.0,0.0,1.0,0.0,106076.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14AKRMASS-MASS,Akron at UMass Winner?,finalized,binary,,0.0,1.0,0.0,1.0,0.0,70859.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14AKRMASS-AKR,Akron at UMass Winner?,finalized,binary,,0.0,1.0,0.0,1.0,0.0,153999.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14MSMMAN-MSM,Mount St. Mary's at Manhattan Winner?,finalized,binary,,0.0,1.0,0.0,1.0,0.0,234528.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14MSMMAN-MAN,Mount St. Mary's at Manhattan Winner?,finalized,binary,,0.0,1.0,0.0,1.0,0.0,226615.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14FAIRMRST-MRST,Fairfield at Marist Winner?,finalized,binary,,0.0,1.0,0.0,1.0,0.0,136338.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14FAIRMRST-FAIR,Fairfield at Marist Winner?,finalized,binary,,0.0,1.0,0.0,1.0,0.0,69593.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14SLULAS-SLU,Saint Louis at La Salle Winner?,finalized,binary,,0.0,1.0,0.0,1.0,0.0,300840.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14SLULAS-LAS,Saint Louis at La Salle Winner?,finalized,binary,,0.0,1.0,0.0,1.0,0.0,325593.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14MRMKIONA-MRMK,Merrimack at Iona Winner?,finalized,binary,,0.0,1.0,0.0,1.0,0.0,147379.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14MRMKIONA-IONA,Merrimack at Iona Winner?,finalized,binary,,0.0,1.0,0.0,1.0,0.0,168715.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14LMDCOLG-LMD,Loyola Maryland at Colgate Winner?,finalized,binary,,0.0,1.0,0.0,1.0,0.0,227759.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAWBGAME-26JAN14LMDCOLG-COLG,Loyola Maryland at Colgate Winner?,finalized,binary,,0.0,1.0,0.0,1.0,0.0,148705.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14RADWEBB-RAD16,Radford wins by over 16.5 Points?,active,binary,,0.3,0.52,0.48,0.7,6666.9,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14RADWEBB-RAD13,Radford wins by over 13.5 Points?,active,binary,,0.46,0.47,0.53,0.54,22028.92,20998.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14RADWEBB-RAD10,Radford wins by over 10.5 Points?,active,binary,,0.51,0.73,0.27,0.49,5336.74,1.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14LAFBUCK-BUCK7,Bucknell wins by over 7.5 Points?,active,binary,,0.26,0.48,0.52,0.74,5169.29,3.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14LAFBUCK-BUCK4,Bucknell wins by over 4.5 Points?,active,binary,,0.42,0.45,0.55,0.58,9698.22,1444.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14LAFBUCK-BUCK1,Bucknell wins by over 1.5 Points?,active,binary,,0.57,0.58,0.42,0.43,9946.05,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14UNCAPRE-UNCA7,UNC Asheville wins by over 7.5 Points?,active,binary,,0.25,0.42,0.58,0.75,4783.19,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14UNCAPRE-UNCA4,UNC Asheville wins by over 4.5 Points?,active,binary,,0.41,0.44,0.56,0.59,9852.12,1147.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14UNCAPRE-UNCA1,UNC Asheville wins by over 1.5 Points?,active,binary,,0.52,0.56,0.44,0.48,9841.56,20.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14SCUSCHSO-CHSO8,Charleston Southern wins by over 8.5 Points?,active,binary,,0.42,0.45,0.55,0.58,10031.0,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14SCUSCHSO-CHSO5,Charleston Southern wins by over 5.5 Points?,active,binary,,0.55,0.57,0.43,0.45,10347.03,1313.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14SCUSCHSO-CHSO2,Charleston Southern wins by over 2.5 Points?,active,binary,,0.53,0.74,0.26,0.47,5058.32,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14ARMYHC-HC7,Holy Cross wins by over 7.5 Points?,active,binary,,0.35,0.69,0.31,0.65,1055112.33,706.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14ARMYHC-HC4,Holy Cross wins by over 4.5 Points?,active,binary,,0.61,0.78,0.22,0.39,1207306.61,3603.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14ARMYHC-HC10,Holy Cross wins by over 10.5 Points?,active,binary,,0.38,0.64,0.36,0.62,1138666.8,189.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14COLGLMD-COLG8,Colgate wins by over 8.5 Points?,active,binary,,0.49,0.53,0.47,0.51,10696.5,17.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14COLGLMD-COLG5,Colgate wins by over 5.5 Points?,active,binary,,0.57,0.74,0.26,0.43,4992.04,1.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14COLGLMD-COLG11,Colgate wins by over 11.5 Points?,active,binary,,0.38,0.42,0.58,0.62,10702.43,7.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14HPWIN-WIN5,Winthrop wins by over 5.5 Points?,active,binary,,0.21,0.4,0.6,0.79,4780.46,227.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14HPWIN-WIN2,Winthrop wins by over 2.5 Points?,active,binary,,0.3,0.39,0.61,0.7,7525.68,360.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14HPWIN-HP1,High Point wins by over 1.5 Points?,active,binary,,0.55,0.56,0.44,0.45,10028.66,8072.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14LEHBU-LEH2,Lehigh wins by over 2.5 Points?,active,binary,,0.3,0.68,0.32,0.7,1259585.53,811.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14LEHBU-BU4,Boston University wins by over 4.5 Points?,active,binary,,0.35,0.4,0.6,0.65,724572.34,4800.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14LEHBU-BU1,Boston University wins by over 1.5 Points?,active,binary,,0.23,0.62,0.38,0.77,1055015.58,4036.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14LMUORST-ORST8,Oregon St. wins by over 8.5 Points?,active,binary,,0.2,0.23,0.77,0.8,831321.96,701.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14LMUORST-ORST5,Oregon St. wins by over 5.5 Points?,active,binary,,0.27,0.3,0.7,0.73,1142746.05,308.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14LMUORST-ORST2,Oregon St. wins by over 2.5 Points?,active,binary,,0.38,0.4,0.6,0.62,1185648.19,496.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14LMUORST-ORST14,Oregon St. wins by over 14.5 Points?,active,binary,,0.03,0.11,0.89,0.97,1616484.96,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14LMUORST-ORST11,Oregon St. wins by over 11.5 Points?,active,binary,,0.11,0.14,0.86,0.89,1376684.28,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14LMUORST-LMU7,Loyola Marymount wins by over 7.5 Points?,active,binary,,0.28,0.31,0.69,0.72,1142339.83,36.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14LMUORST-LMU4,Loyola Marymount wins by over 4.5 Points?,active,binary,,0.37,0.39,0.61,0.63,1186204.85,81.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14LMUORST-LMU16,Loyola Marymount wins by over 16.5 Points?,active,binary,,0.04,0.12,0.88,0.96,1617179.23,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14LMUORST-LMU13,Loyola Marymount wins by over 13.5 Points?,active,binary,,0.1,0.15,0.85,0.9,1376197.67,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14LMUORST-LMU10,Loyola Marymount wins by over 10.5 Points?,active,binary,,0.18,0.19,0.81,0.82,830948.32,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14LMUORST-LMU1,Loyola Marymount wins by over 1.5 Points?,active,binary,,0.49,0.5,0.5,0.51,1139087.14,814.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14SHSUJVST-SHSU2,Sam Houston wins by over 2.5 Points?,active,binary,,0.41,0.44,0.56,0.59,22215.09,31.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14SHSUJVST-JVST4,Jacksonville St. wins by over 4.5 Points?,active,binary,,0.33,0.4,0.6,0.67,9398.45,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14SHSUJVST-JVST1,Jacksonville St. wins by over 1.5 Points?,active,binary,,0.47,0.48,0.52,0.53,38283.44,426.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14PACSCU-SCU9,Santa Clara wins by over 9.5 Points?,active,binary,,0.58,0.65,0.35,0.42,1178943.64,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14PACSCU-SCU6,Santa Clara wins by over 6.5 Points?,active,binary,,0.69,0.74,0.26,0.31,1159127.94,15.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14PACSCU-SCU3,Santa Clara wins by over 3.5 Points?,active,binary,,0.78,0.81,0.19,0.22,811705.53,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14PACSCU-SCU27,Santa Clara wins by over 27.5 Points?,active,binary,,0.05,0.13,0.87,0.95,1539323.91,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14PACSCU-SCU24,Santa Clara wins by over 24.5 Points?,active,binary,,0.11,0.18,0.82,0.89,1321027.86,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14PACSCU-SCU21,Santa Clara wins by over 21.5 Points?,active,binary,,0.2,0.25,0.75,0.8,1030852.32,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14PACSCU-SCU18,Santa Clara wins by over 18.5 Points?,active,binary,,0.27,0.32,0.68,0.73,1159668.9,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14PACSCU-SCU15,Santa Clara wins by over 15.5 Points?,active,binary,,0.36,0.41,0.59,0.64,1179439.69,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14PACSCU-SCU12,Santa Clara wins by over 12.5 Points?,active,binary,,0.47,0.5,0.5,0.53,1284099.85,229.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14PACSCU-PAC3,Pacific wins by over 3.5 Points?,active,binary,,0.05,0.1,0.9,0.95,1725849.33,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14PORTPEPP-PORT8,Portland wins by over 8.5 Points?,active,binary,,0.24,0.3,0.7,0.76,1142746.2,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14PORTPEPP-PORT5,Portland wins by over 5.5 Points?,active,binary,,0.34,0.38,0.62,0.66,1186128.93,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14PORTPEPP-PORT2,Portland wins by over 2.5 Points?,active,binary,,0.46,0.48,0.52,0.54,1136654.84,2262.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14PORTPEPP-PORT17,Portland wins by over 17.5 Points?,active,binary,,0.04,0.11,0.89,0.96,1617208.03,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14PORTPEPP-PORT14,Portland wins by over 14.5 Points?,active,binary,,0.08,0.15,0.85,0.92,1376135.0,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14PORTPEPP-PORT11,Portland wins by over 11.5 Points?,active,binary,,0.15,0.21,0.79,0.85,831100.29,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14PORTPEPP-PEPP7,Pepperdine wins by over 7.5 Points?,active,binary,,0.2,0.23,0.77,0.8,830760.57,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14PORTPEPP-PEPP4,Pepperdine wins by over 4.5 Points?,active,binary,,0.28,0.31,0.69,0.72,1142659.14,2.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14PORTPEPP-PEPP13,Pepperdine wins by over 13.5 Points?,active,binary,,0.04,0.12,0.88,0.96,1617227.98,0.0,,,,,,,,
2026-01-14T18:28:18.016894-05:00,KXNCAAMBSPREAD-26JAN14PORTPEPP-PEPP10,Pepperdine wins by over 10.5 Points?,active,binary,,0.12,0.17,0.83,0.88,1375975.48,0.0,,,,,,,,
