ts,msg,dry_run,tickers
2025-11-08T04:27:27.713164Z,skip_status,,KXNCAAFGAME-25NOV15TCUBYU-BYU
2025-11-08T04:27:27.869839Z,skip_status,,KXNCAAFGAME-25NOV15TCUBYU-TCU
2025-11-08T04:27:28.006924Z,skip_status,,KXNCAAFGAME-25NOV15TEXUGA-TEX
2025-11-08T04:27:28.174358Z,skip_status,,KXNCAAFGAME-25NOV15TEXUGA-UGA
2025-11-08T04:27:28.356678Z,skip_status,,KXNCAAFGAME-25NOV15TNTCUK-TNTC
2025-11-08T04:27:28.513210Z,skip_status,,KXNCAAFGAME-25NOV15TNTCUK-UK
2025-11-08T04:27:28.667177Z,skip_status,,KXNCAAFGAME-25NOV15TXSTUSM-TXST
2025-11-08T04:27:28.846418Z,skip_status,,KXNCAAFGAME-25NOV15TXSTUSM-USM
2025-11-08T04:27:29.020942Z,skip_status,,KXNCAAFGAME-25NOV15UCFTTU-TTU
2025-11-08T04:27:29.443122Z,skip_status,,KXNCAAFGAME-25NOV15UCFTTU-UCF
2025-11-08T04:27:29.646555Z,skip_status,,KXNCAAFGAME-25NOV15UCLAOSU-OSU
2025-11-08T04:27:30.329102Z,skip_status,,KXNCAAFGAME-25NOV15UCLAOSU-UCLA
2025-11-08T04:27:30.501221Z,skip_status,,KXNCAAFGAME-25NOV15UNCWAKE-UNC
2025-11-08T04:27:30.656326Z,skip_status,,KXNCAAFGAME-25NOV15UNCWAKE-WAKE
2025-11-08T04:27:30.845571Z,skip_status,,KXNCAAFGAME-25NOV15UNTUAB-UAB
2025-11-08T04:27:31.022664Z,skip_status,,KXNCAAFGAME-25NOV15UNTUAB-UNT
2025-11-08T04:27:31.168519Z,skip_status,,KXNCAAFGAME-25NOV15USAULM-ULM
2025-11-08T04:27:31.334218Z,skip_status,,KXNCAAFGAME-25NOV15USAULM-USA
2025-11-08T04:27:31.467518Z,skip_status,,KXNCAAFGAME-25NOV15USFNAVY-NAVY
2025-11-08T04:27:31.601660Z,skip_status,,KXNCAAFGAME-25NOV15USFNAVY-USF
2025-11-08T04:27:31.764913Z,skip_status,,KXNCAAFGAME-25NOV15USUUNLV-UNLV
2025-11-08T04:27:31.954064Z,skip_status,,KXNCAAFGAME-25NOV15USUUNLV-USU
2025-11-08T04:27:32.124841Z,skip_status,,KXNCAAFGAME-25NOV15UTAHBAY-BAY
2025-11-08T04:27:33.282572Z,skip_status,,KXNCAAFGAME-25NOV15UTAHBAY-UTAH
2025-11-08T04:27:33.442162Z,skip_status,,KXNCAAFGAME-25NOV15UTEPMOSU-MOSU
2025-11-08T04:27:33.593454Z,skip_status,,KXNCAAFGAME-25NOV15UTEPMOSU-UTEP
2025-11-08T04:27:33.724022Z,skip_status,,KXNCAAFGAME-25NOV15UTSACHAR-CHAR
2025-11-08T04:27:33.895445Z,skip_status,,KXNCAAFGAME-25NOV15UTSACHAR-UTSA
2025-11-08T04:27:34.053588Z,skip_status,,KXNCAAFGAME-25NOV15UVADUKE-DUKE
2025-11-08T04:27:34.182536Z,skip_status,,KXNCAAFGAME-25NOV15UVADUKE-UVA
2025-11-08T04:27:34.420742Z,skip_status,,KXNCAAFGAME-25NOV15VTFSU-FSU
2025-11-08T04:27:34.552841Z,skip_status,,KXNCAAFGAME-25NOV15VTFSU-VT
2025-11-08T04:27:34.699518Z,skip_status,,KXNCAAFGAME-25NOV15WISIND-IND
2025-11-08T04:27:34.830700Z,skip_status,,KXNCAAFGAME-25NOV15WISIND-WIS
2025-11-08T04:27:35.026337Z,skip_status,,KXNCAAFGAME-25NOV15WVUASU-ASU
2025-11-08T04:27:35.194650Z,skip_status,,KXNCAAFGAME-25NOV15WVUASU-WVU
2025-11-08T04:27:35.317858Z,skip_status,,KXNCAAFGAME-25NOV15WYOFRES-FRES
2025-11-08T04:27:35.432522Z,skip_status,,KXNCAAFGAME-25NOV15WYOFRES-WYO
2025-11-08T04:27:35.566024Z,skip_status,,KXNCAAMBGAME-25NOV07CHATSMC-CHAT
2025-11-08T04:27:35.702145Z,skip_status,,KXNCAAMBGAME-25NOV07CHATSMC-SMC
2025-11-08T04:27:35.819347Z,skip_status,,KXNCAAMBGAME-25NOV07MCNSSCU-MCNS
2025-11-08T04:27:35.935560Z,skip_status,,KXNCAAMBGAME-25NOV07MCNSSCU-SCU
2025-11-08T04:27:36.080389Z,skip_status,,KXNCAAMBGAME-25NOV07PEPPUCLA-PEPP
2025-11-08T04:27:36.223878Z,skip_status,,KXNCAAMBGAME-25NOV07PEPPUCLA-UCLA
2025-11-08T04:27:36.368128Z,skip_status,,KXNCAAMBGAME-25NOV07RICEORE-ORE
2025-11-08T04:27:36.497456Z,skip_status,,KXNCAAMBGAME-25NOV07RICEORE-RICE
2025-11-08T04:27:36.608814Z,skip_status,,KXNCAAMBGAME-25NOV07UICORST-ORST
2025-11-08T04:27:36.730494Z,skip_status,,KXNCAAMBGAME-25NOV07UICORST-UIC
2025-11-08T04:27:36.860225Z,skip_status,,KXNCAAMBGAME-25NOV07YSUGC-GC
2025-11-08T04:27:37.022536Z,skip_status,,KXNCAAMBGAME-25NOV07YSUGC-YSU
2025-11-08T04:27:37.152045Z,skip_status,,KXNCAAMBGAME-25NOV08ALASJU-ALA
2025-11-08T04:27:37.280292Z,skip_status,,KXNCAAMBGAME-25NOV08ALASJU-SJU
2025-11-08T04:27:37.432063Z,skip_status,,KXNCAAMBGAME-25NOV08ALCNMINN-ALCN
2025-11-08T04:27:37.571997Z,skip_status,,KXNCAAMBGAME-25NOV08ALCNMINN-MINN
2025-11-08T04:27:37.708413Z,skip_status,,KXNCAAMBGAME-25NOV08ARKMSU-ARK
2025-11-08T04:27:37.864257Z,skip_status,,KXNCAAMBGAME-25NOV08ARKMSU-MSU
2025-11-08T04:27:39.070903Z,skip_status,,KXNCAAMBGAME-25NOV08ARPBLMU-ARPB
2025-11-08T04:27:39.343944Z,skip_status,,KXNCAAMBGAME-25NOV08ARPBLMU-LMU
2025-11-08T04:27:39.560234Z,skip_status,,KXNCAAMBGAME-25NOV08BELLKSU-BELL
2025-11-08T04:27:39.704152Z,skip_status,,KXNCAAMBGAME-25NOV08BELLKSU-KSU
2025-11-08T04:27:39.830623Z,skip_status,,KXNCAAMBGAME-25NOV08CANSBON-CAN
2025-11-08T04:27:40.003169Z,skip_status,,KXNCAAMBGAME-25NOV08CANSBON-SBON
2025-11-08T04:27:40.128522Z,skip_status,,KXNCAAMBGAME-25NOV08CHATUNLV-CHAT
2025-11-08T04:27:40.241904Z,skip_status,,KXNCAAMBGAME-25NOV08CHATUNLV-UNLV
2025-11-08T04:27:40.359404Z,skip_status,,KXNCAAMBGAME-25NOV08COFCFAU-COFC
2025-11-08T04:27:40.549301Z,skip_status,,KXNCAAMBGAME-25NOV08COFCFAU-FAU
2025-11-08T04:27:40.690583Z,skip_status,,KXNCAAMBGAME-25NOV08CPSEA-CP
2025-11-08T04:27:40.812996Z,skip_status,,KXNCAAMBGAME-25NOV08CPSEA-SEA
2025-11-08T04:27:40.928899Z,skip_status,,KXNCAAMBGAME-25NOV08CSFWYO-CSF
2025-11-08T04:27:41.047009Z,skip_status,,KXNCAAMBGAME-25NOV08CSFWYO-WYO
2025-11-08T04:27:41.159833Z,skip_status,,KXNCAAMBGAME-25NOV08DREXJOES-DREX
2025-11-08T04:27:41.274308Z,skip_status,,KXNCAAMBGAME-25NOV08DREXJOES-JOES
2025-11-08T04:27:41.402105Z,skip_status,,KXNCAAMBGAME-25NOV08DSUSYR-DSU
2025-11-08T04:27:41.528232Z,skip_status,,KXNCAAMBGAME-25NOV08DSUSYR-SYR
2025-11-08T04:27:41.658608Z,skip_status,,KXNCAAMBGAME-25NOV08ECURICH-ECU
2025-11-08T04:27:41.786077Z,skip_status,,KXNCAAMBGAME-25NOV08ECURICH-RICH
2025-11-08T04:27:41.921525Z,skip_status,,KXNCAAMBGAME-25NOV08EWUCOLO-COLO
2025-11-08T04:27:42.048965Z,skip_status,,KXNCAAMBGAME-25NOV08EWUCOLO-EWU
2025-11-08T04:27:42.187485Z,skip_status,,KXNCAAMBGAME-25NOV08FIUNEB-FIU
2025-11-08T04:27:42.324300Z,skip_status,,KXNCAAMBGAME-25NOV08FIUNEB-NEB
2025-11-08T04:27:42.455272Z,skip_status,,KXNCAAMBGAME-25NOV08HCBYU-BYU
2025-11-08T04:27:42.600868Z,skip_status,,KXNCAAMBGAME-25NOV08HCBYU-HC
2025-11-08T04:27:42.726748Z,skip_status,,KXNCAAMBGAME-25NOV08IUINBUT-BUT
2025-11-08T04:27:42.867456Z,skip_status,,KXNCAAMBGAME-25NOV08IUINBUT-IUIN
2025-11-08T04:27:43.004605Z,skip_status,,KXNCAAMBGAME-25NOV08LAFTEX-LAF
2025-11-08T04:27:43.163286Z,skip_status,,KXNCAAMBGAME-25NOV08LAFTEX-TEX
2025-11-08T04:27:43.312221Z,skip_status,,KXNCAAMBGAME-25NOV08LBSUFRES-FRES
2025-11-08T04:27:43.481456Z,skip_status,,KXNCAAMBGAME-25NOV08LBSUFRES-LBSU
2025-11-08T04:27:43.646816Z,skip_status,,KXNCAAMBGAME-25NOV08MONMLAS-LAS
2025-11-08T04:27:43.786865Z,skip_status,,KXNCAAMBGAME-25NOV08MONMLAS-MONM
2025-11-08T04:27:43.946747Z,skip_status,,KXNCAAMBGAME-25NOV08MONTSTAN-MONT
2025-11-08T04:27:44.070952Z,skip_status,,KXNCAAMBGAME-25NOV08MONTSTAN-STAN
2025-11-08T04:27:44.195172Z,skip_status,,KXNCAAMBGAME-25NOV08NKUTENN-NKU
2025-11-08T04:27:44.342744Z,skip_status,,KXNCAAMBGAME-25NOV08NKUTENN-TENN
2025-11-08T04:27:44.471379Z,skip_status,,KXNCAAMBGAME-25NOV08OKLAGONZ-GONZ
2025-11-08T04:27:44.638318Z,skip_status,,KXNCAAMBGAME-25NOV08OKLAGONZ-OKLA
2025-11-08T04:27:44.777404Z,skip_status,,KXNCAAMBGAME-25NOV08PACNEV-NEV
2025-11-08T04:27:44.908995Z,skip_status,,KXNCAAMBGAME-25NOV08PACNEV-PAC
2025-11-08T04:27:45.057522Z,skip_status,,KXNCAAMBGAME-25NOV08PEAYAFA-AFA
2025-11-08T04:27:45.188195Z,skip_status,,KXNCAAMBGAME-25NOV08PEAYAFA-PEAY
2025-11-08T04:27:45.351765Z,skip_status,,KXNCAAMBGAME-25NOV08PROVVT-PROV
2025-11-08T04:27:45.521122Z,skip_status,,KXNCAAMBGAME-25NOV08PROVVT-VT
2025-11-08T04:27:45.646711Z,skip_status,,KXNCAAMBGAME-25NOV08PSUNHC-NHC
2025-11-08T04:27:45.775947Z,skip_status,,KXNCAAMBGAME-25NOV08PSUNHC-PSU
2025-11-08T04:27:45.901431Z,skip_status,,KXNCAAMBGAME-25NOV08PVWICH-PV
2025-11-08T04:27:46.033522Z,skip_status,,KXNCAAMBGAME-25NOV08PVWICH-WICH
2025-11-08T04:27:46.172805Z,skip_status,,KXNCAAMBGAME-25NOV08QUCVILL-QUC
2025-11-08T04:27:47.356436Z,skip_status,,KXNCAAMBGAME-25NOV08QUCVILL-VILL
2025-11-08T04:27:47.518065Z,skip_status,,KXNCAAMBGAME-25NOV08SFMEM-MEM
2025-11-08T04:27:47.672738Z,skip_status,,KXNCAAMBGAME-25NOV08SFMEM-SF
2025-11-08T04:27:47.817682Z,skip_status,,KXNCAAMBGAME-25NOV08SJSUUCSB-SJSU
2025-11-08T04:27:48.038602Z,skip_status,,KXNCAAMBGAME-25NOV08SJSUUCSB-UCSB
2025-11-08T04:27:48.192219Z,skip_status,,KXNCAAMBGAME-25NOV08TOWSHOU-HOU
2025-11-08T04:27:48.674916Z,skip_status,,KXNCAAMBGAME-25NOV08TOWSHOU-TOWS
2025-11-08T04:27:48.806405Z,skip_status,,KXNCAAMBGAME-25NOV08TXSTTULN-TULN
2025-11-08T04:27:48.955719Z,skip_status,,KXNCAAMBGAME-25NOV08TXSTTULN-TXST
2025-11-08T04:27:49.113666Z,skip_status,,KXNCAAMBGAME-25NOV08UMBCDAY-DAY
2025-11-08T04:27:49.290056Z,skip_status,,KXNCAAMBGAME-25NOV08UMBCDAY-UMBC
2025-11-08T04:27:49.469478Z,skip_status,,KXNCAAMBGAME-25NOV08USFGW-GW
2025-11-08T04:27:49.598673Z,skip_status,,KXNCAAMBGAME-25NOV08USFGW-USF
2025-11-08T04:27:49.765813Z,skip_status,,KXNCAAMBGAME-25NOV08UTAUNM-UNM
2025-11-08T04:27:50.192751Z,skip_status,,KXNCAAMBGAME-25NOV08UTAUNM-UTA
2025-11-08T04:27:50.349809Z,skip_status,,KXNCAAMBGAME-25NOV08UVUBSU-BSU
2025-11-08T04:27:50.490877Z,skip_status,,KXNCAAMBGAME-25NOV08UVUBSU-UVU
2025-11-08T04:27:50.659417Z,skip_status,,KXNCAAMBGAME-25NOV08VANUCF-UCF
2025-11-08T04:27:50.834229Z,skip_status,,KXNCAAMBGAME-25NOV08VANUCF-VAN
2025-11-08T04:27:51.004425Z,skip_status,,KXNCAAMBGAME-25NOV08WCUDUKE-DUKE
2025-11-08T04:27:51.612855Z,skip_status,,KXNCAAMBGAME-25NOV08WCUDUKE-WCU
2025-11-08T04:27:51.778965Z,skip_status,,KXNCAAMBGAME-25NOV08WEBUTAH-UTAH
2025-11-08T04:27:51.904887Z,skip_status,,KXNCAAMBGAME-25NOV08WEBUTAH-WEB
2025-11-08T04:27:52.071101Z,skip_status,,KXNCAAMBGAME-25NOV09FAULIB-FAU
2025-11-08T04:27:52.204258Z,skip_status,,KXNCAAMBGAME-25NOV09FAULIB-LIB
2025-11-08T04:27:52.322892Z,skip_status,,KXNCAAMBGAME-25NOV09IDSTSDSU-IDST
2025-11-08T04:27:52.449091Z,skip_status,,KXNCAAMBGAME-25NOV09IDSTSDSU-SDSU
2025-11-08T04:27:52.567046Z,skip_status,,KXNCAAMBGAME-25NOV09INDMARQ-IND
2025-11-08T04:27:52.693028Z,skip_status,,KXNCAAMBGAME-25NOV09INDMARQ-MARQ
2025-11-08T04:27:52.808082Z,skip_status,,KXNCAAMBGAME-25NOV09LEHWVU-LEH
2025-11-08T04:27:52.930908Z,skip_status,,KXNCAAMBGAME-25NOV09LEHWVU-WVU
2025-11-08T04:27:53.060717Z,skip_status,,KXNCAAMBGAME-25NOV09MANUSC-MAN
2025-11-08T04:27:53.182414Z,skip_status,,KXNCAAMBGAME-25NOV09MANUSC-USC
2025-11-08T04:27:53.319531Z,skip_status,,KXNCAAMBGAME-25NOV09MOREUGA-MORE
2025-11-08T04:27:53.440324Z,skip_status,,KXNCAAMBGAME-25NOV09MOREUGA-UGA
2025-11-08T04:27:53.574314Z,skip_status,,KXNCAAMBGAME-25NOV09NEOMCSU-CSU
2025-11-08T04:27:53.702291Z,skip_status,,KXNCAAMBGAME-25NOV09NEOMCSU-NEOM
2025-11-08T04:27:53.834729Z,skip_status,,KXNCAAMBGAME-25NOV09TXAMOKST-OKST
2025-11-08T04:27:53.987482Z,skip_status,,KXNCAAMBGAME-25NOV09TXAMOKST-TXAM
2025-11-08T04:27:54.142715Z,skip_status,,KXNCAAMBGAME-25NOV09UCDPORT-PORT
2025-11-08T04:27:54.275484Z,skip_status,,KXNCAAMBGAME-25NOV09UCDPORT-UCD
2025-11-08T04:27:54.417301Z,skip_status,,KXNCAAMBGAME-25NOV09UNTLCHI-L-IL
2025-11-08T04:27:54.554987Z,skip_status,,KXNCAAMBGAME-25NOV09UNTLCHI-UNT
2025-11-08T04:27:54.690446Z,skip_status,,KXNCAAMBGAME-25NOV09USMSCAR-SCAR
2025-11-08T04:27:54.821376Z,skip_status,,KXNCAAMBGAME-25NOV09USMSCAR-USM
2025-11-08T04:27:54.933157Z,skip_status,,KXNCAAMBGAME-25NOV09UTUASU-ASU
2025-11-08T04:27:55.065975Z,skip_status,,KXNCAAMBGAME-25NOV09UTUASU-UTU
2025-11-08T04:27:55.201723Z,skip_status,,KXNCAAMBGAME-25NOV09VMIMIZZ-MIZZ
2025-11-08T04:27:55.319347Z,skip_status,,KXNCAAMBGAME-25NOV09VMIMIZZ-VMI
2025-11-08T04:27:55.451231Z,skip_status,,KXNCAAMBGAME-25NOV09WASHBAY-BAY
2025-11-08T04:27:55.610694Z,skip_status,,KXNCAAMBGAME-25NOV09WASHBAY-WASH
2025-11-08T04:27:55.781565Z,skip_status,,KXNFLGAME-25NOV09ARISEA-ARI
2025-11-08T04:27:55.897564Z,skip_status,,KXNFLGAME-25NOV09ARISEA-SEA
2025-11-08T04:27:56.020802Z,skip_status,,KXNFLGAME-25NOV09ATLIND-ATL
2025-11-08T04:27:56.138770Z,skip_status,,KXNFLGAME-25NOV09ATLIND-IND
2025-11-08T04:27:56.267970Z,skip_status,,KXNFLGAME-25NOV09BALMIN-BAL
2025-11-08T04:27:56.397682Z,skip_status,,KXNFLGAME-25NOV09BALMIN-MIN
2025-11-08T04:27:56.519018Z,skip_status,,KXNFLGAME-25NOV09BUFMIA-BUF
2025-11-08T04:27:56.679253Z,skip_status,,KXNFLGAME-25NOV09BUFMIA-MIA
2025-11-08T04:27:56.839617Z,skip_status,,KXNFLGAME-25NOV09CLENYJ-CLE
2025-11-08T04:27:56.965048Z,skip_status,,KXNFLGAME-25NOV09CLENYJ-NYJ
2025-11-08T04:27:57.110365Z,skip_status,,KXNFLGAME-25NOV09DETWAS-DET
2025-11-08T04:27:57.299545Z,skip_status,,KXNFLGAME-25NOV09DETWAS-WAS
2025-11-08T04:27:57.529930Z,skip_status,,KXNFLGAME-25NOV09JACHOU-HOU
2025-11-08T04:27:57.659243Z,skip_status,,KXNFLGAME-25NOV09JACHOU-JAC
2025-11-08T04:27:57.784923Z,skip_status,,KXNFLGAME-25NOV09LASF-LA
2025-11-08T04:27:57.908057Z,skip_status,,KXNFLGAME-25NOV09LASF-SF
2025-11-08T04:27:58.035064Z,skip_status,,KXNFLGAME-25NOV09NETB-NE
2025-11-08T04:27:58.147242Z,skip_status,,KXNFLGAME-25NOV09NETB-TB
2025-11-08T04:27:58.275820Z,skip_status,,KXNFLGAME-25NOV09NOCAR-CAR
2025-11-08T04:27:58.406737Z,skip_status,,KXNFLGAME-25NOV09NOCAR-NO
2025-11-08T04:27:58.537340Z,skip_status,,KXNFLGAME-25NOV09NYGCHI-CHI
2025-11-08T04:27:58.657752Z,skip_status,,KXNFLGAME-25NOV09NYGCHI-NYG
2025-11-08T04:27:58.770950Z,skip_status,,KXNFLGAME-25NOV09PITLAC-LAC
2025-11-08T04:27:58.883990Z,skip_status,,KXNFLGAME-25NOV09PITLAC-PIT
2025-11-08T04:27:58.996209Z,skip_status,,KXNFLGAME-25NOV10PHIGB-GB
2025-11-08T04:27:59.122292Z,skip_status,,KXNFLGAME-25NOV10PHIGB-PHI
2025-11-08T04:27:59.270020Z,skip_status,,KXNFLGAME-25NOV13NYJNE-NE
2025-11-08T04:27:59.381886Z,skip_status,,KXNFLGAME-25NOV13NYJNE-NYJ
2025-11-08T04:27:59.497232Z,skip_status,,KXNFLGAME-25NOV16BALCLE-BAL
2025-11-08T04:27:59.618273Z,skip_status,,KXNFLGAME-25NOV16BALCLE-CLE
2025-11-08T04:27:59.735206Z,skip_status,,KXNFLGAME-25NOV16CARATL-ATL
2025-11-08T04:27:59.877942Z,skip_status,,KXNFLGAME-25NOV16CARATL-CAR
2025-11-08T04:28:00.023470Z,skip_status,,KXNFLGAME-25NOV16CHIMIN-CHI
2025-11-08T04:28:00.299600Z,skip_status,,KXNFLGAME-25NOV16CHIMIN-MIN
2025-11-08T04:28:00.476051Z,skip_status,,KXNFLGAME-25NOV16CINPIT-CIN
2025-11-08T04:28:00.601201Z,skip_status,,KXNFLGAME-25NOV16CINPIT-PIT
2025-11-08T04:28:00.718940Z,skip_status,,KXNFLGAME-25NOV16DETPHI-DET
2025-11-08T04:28:00.858126Z,skip_status,,KXNFLGAME-25NOV16DETPHI-PHI
2025-11-08T04:28:00.995222Z,skip_status,,KXNFLGAME-25NOV16GBNYG-GB
2025-11-08T04:28:01.126166Z,skip_status,,KXNFLGAME-25NOV16GBNYG-NYG
2025-11-08T04:28:01.253680Z,skip_status,,KXNFLGAME-25NOV16HOUTEN-HOU
2025-11-08T04:28:01.393658Z,skip_status,,KXNFLGAME-25NOV16HOUTEN-TEN
2025-11-08T04:28:01.527634Z,skip_status,,KXNFLGAME-25NOV16KCDEN-DEN
2025-11-08T04:28:01.657785Z,skip_status,,KXNFLGAME-25NOV16KCDEN-KC
2025-11-08T04:28:01.807379Z,skip_status,,KXNFLGAME-25NOV16LACJAC-JAC
2025-11-08T04:28:01.966058Z,skip_status,,KXNFLGAME-25NOV16LACJAC-LAC
2025-11-08T04:28:02.098777Z,skip_status,,KXNFLGAME-25NOV16SEALA-LA
2025-11-08T04:28:02.236920Z,skip_status,,KXNFLGAME-25NOV16SEALA-SEA
2025-11-08T04:28:02.389939Z,skip_status,,KXNFLGAME-25NOV16SFARI-ARI
2025-11-08T04:28:02.511864Z,skip_status,,KXNFLGAME-25NOV16SFARI-SF
2025-11-08T04:28:02.640299Z,skip_status,,KXNFLGAME-25NOV16TBBUF-BUF
2025-11-08T04:28:02.760044Z,skip_status,,KXNFLGAME-25NOV16TBBUF-TB
2025-11-08T04:28:02.882826Z,skip_status,,KXNFLGAME-25NOV16WASMIA-MIA
2025-11-08T04:28:02.994268Z,skip_status,,KXNFLGAME-25NOV16WASMIA-WAS
2025-11-08T04:28:03.126691Z,skip_status,,KXNFLGAME-25NOV17DALLV-DAL
2025-11-08T04:28:03.294880Z,skip_status,,KXNFLGAME-25NOV17DALLV-LV
2025-11-08T04:28:03.295076Z,stopped
2025-11-08T04:33:51.252538Z,ready,True,https://api.elections.kalshi.com,"KXNFLGAME,KXNBAGAME,KXNCAAFGAME,KXNCAAMBGAME,KXTENNISMATCH,KXEPLGAME,KXUELGAME,KXNFLTOTALS,KXNFLSPREADS,KXNBATOTALS",
2025-11-08T04:35:41.438933Z,ready,True,https://api.elections.kalshi.com,"KXNFLGAME,KXNBAGAME,KXNCAAFGAME,KXNCAAMBGAME,KXTENNISMATCH,KXEPLGAME,KXUELGAME,KXNFLTOTALS,KXNFLSPREADS,KXNBATOTALS",
2025-11-08T04:36:18.164942Z,ready,True,https://api.elections.kalshi.com,"KXNFLGAME,KXNBAGAME,KXNCAAFGAME,KXNCAAMBGAME,KXTENNISMATCH,KXEPLGAME,KXUELGAME,KXNFLTOTALS,KXNFLSPREADS,KXNBATOTALS",
2025-11-08T04:36:41.796752Z,skip_no_bbo,KXEPLGAME-25AUG15LFCBOU-BOU
2025-11-08T04:36:42.146334Z,skip_no_bbo,KXEPLGAME-25AUG15LFCBOU-LFC
2025-11-08T04:36:42.499690Z,skip_no_bbo,KXEPLGAME-25AUG15LFCBOU-TIE
2025-11-08T04:36:42.718451Z,skip_no_bbo,KXEPLGAME-25AUG16AVLNEW-AVL
2025-11-08T04:36:44.548130Z,skip_no_bbo,KXEPLGAME-25AUG16AVLNEW-NEW
2025-11-08T04:36:45.767502Z,skip_no_bbo,KXEPLGAME-25AUG16AVLNEW-TIE
2025-11-08T04:36:47.045443Z,skip_no_bbo,KXEPLGAME-25AUG16BRIFUL-BRI
2025-11-08T04:36:47.631653Z,skip_no_bbo,KXEPLGAME-25AUG16BRIFUL-FUL
2025-11-08T04:36:47.889905Z,skip_no_bbo,KXEPLGAME-25AUG16BRIFUL-TIE
2025-11-08T04:36:49.423149Z,skip_no_bbo,KXEPLGAME-25AUG16SUNWHU-SUN
2025-11-08T04:36:49.662254Z,skip_no_bbo,KXEPLGAME-25AUG16SUNWHU-TIE
2025-11-08T04:36:50.168711Z,skip_no_bbo,KXEPLGAME-25AUG16SUNWHU-WHU
2025-11-08T04:36:50.638793Z,skip_no_bbo,KXEPLGAME-25AUG16TOTBUR-BUR
2025-11-08T04:36:50.825635Z,skip_no_bbo,KXEPLGAME-25AUG16TOTBUR-TIE
2025-11-08T04:36:51.048411Z,skip_no_bbo,KXEPLGAME-25AUG16TOTBUR-TOT
2025-11-08T04:36:51.558516Z,skip_no_bbo,KXEPLGAME-25AUG16WOLMCI-MCI
2025-11-08T04:36:51.835455Z,skip_no_bbo,KXEPLGAME-25AUG16WOLMCI-TIE
2025-11-08T04:36:52.062887Z,skip_no_bbo,KXEPLGAME-25AUG16WOLMCI-WOL
2025-11-08T04:36:52.717357Z,skip_no_bbo,KXEPLGAME-25AUG17CHECRY-CHE
2025-11-08T04:36:53.306554Z,skip_no_bbo,KXEPLGAME-25AUG17CHECRY-CRY
2025-11-08T04:36:53.474822Z,skip_no_bbo,KXEPLGAME-25AUG17CHECRY-TIE
2025-11-08T04:36:53.758308Z,skip_no_bbo,KXEPLGAME-25AUG17MUNARS-ARS
2025-11-08T04:36:54.973328Z,skip_no_bbo,KXEPLGAME-25AUG17MUNARS-MUN
2025-11-08T04:36:56.683407Z,skip_no_bbo,KXEPLGAME-25AUG17MUNARS-TIE
2025-11-08T04:36:56.990240Z,skip_no_bbo,KXEPLGAME-25AUG17NFOBRE-BRE
2025-11-08T04:36:57.572905Z,skip_no_bbo,KXEPLGAME-25AUG17NFOBRE-NFO
2025-11-08T04:36:57.801208Z,skip_no_bbo,KXEPLGAME-25AUG17NFOBRE-TIE
2025-11-08T04:36:59.140479Z,skip_no_bbo,KXEPLGAME-25AUG18LEEEVE-EVE
2025-11-08T04:36:59.288481Z,skip_no_bbo,KXEPLGAME-25AUG18LEEEVE-LEE
2025-11-08T04:36:59.482895Z,skip_no_bbo,KXEPLGAME-25AUG18LEEEVE-TIE
2025-11-08T04:36:59.686138Z,skip_no_bbo,KXEPLGAME-25AUG22WHUCHE-CHE
2025-11-08T04:36:59.903906Z,skip_no_bbo,KXEPLGAME-25AUG22WHUCHE-TIE
2025-11-08T04:37:00.132059Z,skip_no_bbo,KXEPLGAME-25AUG22WHUCHE-WHU
2025-11-08T04:37:02.617893Z,skip_no_bbo,KXEPLGAME-25AUG23ARSLEE-ARS
2025-11-08T04:37:02.830764Z,skip_no_bbo,KXEPLGAME-25AUG23ARSLEE-LEE
2025-11-08T04:37:05.387539Z,skip_no_bbo,KXEPLGAME-25AUG23ARSLEE-TIE
2025-11-08T04:37:05.958073Z,skip_no_bbo,KXEPLGAME-25AUG23BOUWOL-BOU
2025-11-08T04:37:07.629856Z,skip_no_bbo,KXEPLGAME-25AUG23BOUWOL-TIE
2025-11-08T04:37:08.089863Z,skip_no_bbo,KXEPLGAME-25AUG23BOUWOL-WOL
2025-11-08T04:37:08.282292Z,skip_no_bbo,KXEPLGAME-25AUG23BREAVL-AVL
2025-11-08T04:37:08.880195Z,skip_no_bbo,KXEPLGAME-25AUG23BREAVL-BRE
2025-11-08T04:37:09.040848Z,skip_no_bbo,KXEPLGAME-25AUG23BREAVL-TIE
2025-11-08T04:37:09.187528Z,skip_no_bbo,KXEPLGAME-25AUG23BURSUN-BUR
2025-11-08T04:37:09.345090Z,skip_no_bbo,KXEPLGAME-25AUG23BURSUN-SUN
2025-11-08T04:37:09.491656Z,skip_no_bbo,KXEPLGAME-25AUG23BURSUN-TIE
2025-11-08T04:37:09.658218Z,skip_no_bbo,KXEPLGAME-25AUG23MCITOT-MCI
2025-11-08T04:37:10.819772Z,skip_no_bbo,KXEPLGAME-25AUG23MCITOT-TIE
2025-11-08T04:37:11.000458Z,skip_no_bbo,KXEPLGAME-25AUG23MCITOT-TOT
2025-11-08T04:37:11.178509Z,skip_no_bbo,KXEPLGAME-25AUG24CRYNFO-CRY
2025-11-08T04:37:11.318294Z,skip_no_bbo,KXEPLGAME-25AUG24CRYNFO-NFO
2025-11-08T04:37:11.491470Z,skip_no_bbo,KXEPLGAME-25AUG24CRYNFO-TIE
